,num_comercial_3km,num_primary_3km,num_secondary_3km,num_mall_2km,num_mrt_1.5km
15483,5.0,16.0,19.0,6.0,2.0
15484,4.0,10.0,4.0,45.0,17.0
15485,4.0,14.0,13.0,4.0,2.0
15486,6.0,24.0,12.0,5.0,1.0
15487,7.0,21.0,16.0,8.0,1.0
15488,4.0,12.0,10.0,29.0,6.0
15489,3.0,6.0,4.0,5.0,11.0
15490,5.0,13.0,10.0,4.0,2.0
15491,4.0,6.0,9.0,4.0,1.0
15492,3.0,18.0,17.0,4.0,6.0
15493,6.0,23.0,12.0,5.0,1.0
15494,4.0,18.0,14.0,5.0,2.0
15495,2.0,10.0,10.0,26.0,5.0
15496,5.0,7.0,10.0,4.0,2.0
15497,3.0,14.0,10.0,6.0,4.0
15498,4.0,6.0,4.0,31.0,18.0
15499,3.0,9.0,6.0,15.0,7.0
15500,6.0,12.0,9.0,2.0,1.0
15501,0.0,11.0,8.0,3.0,1.0
15502,0.0,18.0,12.0,2.0,1.0
15503,4.0,11.0,8.0,3.0,1.0
15504,4.0,12.0,9.0,29.0,4.0
15505,2.0,8.0,6.0,4.0,5.0
15506,2.0,21.0,21.0,3.0,3.0
15507,3.0,14.0,12.0,6.0,5.0
15508,4.0,16.0,15.0,4.0,6.0
15509,2.0,18.0,12.0,4.0,3.0
15510,4.0,15.0,12.0,3.0,3.0
15511,1.0,12.0,8.0,8.0,5.0
15512,0.0,5.0,3.0,4.0,2.0
15513,2.0,7.0,3.0,2.0,3.0
15514,3.0,16.0,15.0,4.0,5.0
15515,3.0,17.0,12.0,6.0,2.0
15516,3.0,18.0,18.0,3.0,4.0
15517,2.0,21.0,23.0,5.0,3.0
15518,0.0,17.0,11.0,4.0,3.0
15519,9.0,6.0,11.0,3.0,5.0
15520,1.0,13.0,14.0,5.0,3.0
15521,4.0,14.0,13.0,4.0,2.0
15522,2.0,18.0,12.0,4.0,0.0
15523,4.0,18.0,14.0,5.0,2.0
15524,4.0,14.0,12.0,7.0,4.0
15525,2.0,20.0,8.0,4.0,1.0
15526,0.0,3.0,7.0,0.0,4.0
15527,0.0,14.0,7.0,3.0,2.0
15528,3.0,8.0,6.0,24.0,11.0
15529,2.0,9.0,10.0,21.0,4.0
15530,4.0,10.0,12.0,22.0,1.0
15531,3.0,24.0,18.0,6.0,1.0
15532,2.0,12.0,10.0,6.0,4.0
15533,2.0,11.0,8.0,6.0,2.0
15534,8.0,6.0,9.0,3.0,3.0
15535,1.0,13.0,17.0,6.0,3.0
15536,2.0,9.0,9.0,5.0,1.0
15537,3.0,7.0,3.0,34.0,23.0
15538,3.0,22.0,20.0,5.0,3.0
15539,4.0,8.0,6.0,5.0,2.0
15540,3.0,10.0,7.0,32.0,6.0
15541,3.0,17.0,8.0,15.0,9.0
15542,8.0,6.0,9.0,3.0,3.0
15543,0.0,2.0,2.0,3.0,0.0
15544,3.0,8.0,6.0,24.0,11.0
15545,4.0,9.0,7.0,33.0,8.0
15546,3.0,18.0,14.0,5.0,7.0
15547,2.0,28.0,16.0,6.0,2.0
15548,9.0,6.0,9.0,6.0,2.0
15549,4.0,21.0,10.0,6.0,0.0
15550,2.0,13.0,15.0,3.0,5.0
15551,2.0,20.0,14.0,1.0,4.0
15552,4.0,6.0,5.0,25.0,17.0
15553,8.0,19.0,14.0,6.0,0.0
15554,4.0,27.0,15.0,7.0,2.0
15555,3.0,9.0,6.0,15.0,7.0
15556,3.0,14.0,8.0,30.0,6.0
15557,5.0,8.0,12.0,3.0,4.0
15558,8.0,6.0,10.0,3.0,5.0
15559,3.0,7.0,4.0,15.0,15.0
15560,2.0,12.0,11.0,8.0,4.0
15561,11.0,7.0,12.0,3.0,5.0
15562,1.0,9.0,10.0,13.0,5.0
15563,2.0,7.0,3.0,2.0,3.0
15564,4.0,11.0,12.0,5.0,4.0
15565,2.0,7.0,3.0,1.0,0.0
15566,5.0,12.0,6.0,29.0,12.0
15567,8.0,6.0,11.0,3.0,3.0
15568,0.0,10.0,9.0,0.0,0.0
15569,4.0,18.0,8.0,4.0,0.0
15570,4.0,13.0,12.0,7.0,4.0
15571,2.0,15.0,15.0,5.0,8.0
15572,5.0,16.0,12.0,6.0,1.0
15573,2.0,14.0,11.0,6.0,4.0
15574,2.0,5.0,4.0,3.0,4.0
15575,2.0,9.0,7.0,6.0,3.0
15576,3.0,7.0,5.0,16.0,12.0
15577,4.0,23.0,17.0,2.0,2.0
15578,4.0,10.0,9.0,2.0,0.0
15579,0.0,0.0,0.0,0.0,0.0
15580,3.0,3.0,2.0,17.0,15.0
15581,4.0,26.0,15.0,5.0,1.0
15582,4.0,15.0,12.0,7.0,2.0
15583,0.0,17.0,18.0,2.0,2.0
15584,5.0,8.0,12.0,2.0,3.0
15585,9.0,6.0,9.0,6.0,2.0
15586,3.0,9.0,4.0,41.0,18.0
15587,2.0,9.0,6.0,4.0,2.0
15588,2.0,7.0,3.0,1.0,0.0
15589,5.0,19.0,19.0,5.0,5.0
15590,0.0,3.0,2.0,0.0,1.0
15591,7.0,5.0,10.0,4.0,2.0
15592,4.0,11.0,12.0,5.0,4.0
15593,6.0,21.0,10.0,6.0,0.0
15594,3.0,7.0,8.0,24.0,3.0
15595,4.0,21.0,16.0,5.0,4.0
15596,0.0,8.0,8.0,0.0,2.0
15597,8.0,6.0,10.0,3.0,5.0
15598,0.0,15.0,13.0,11.0,1.0
15599,3.0,12.0,7.0,30.0,5.0
15600,3.0,10.0,6.0,29.0,4.0
15601,2.0,17.0,9.0,5.0,1.0
15602,11.0,6.0,9.0,3.0,7.0
15603,2.0,9.0,9.0,5.0,1.0
15604,2.0,18.0,16.0,5.0,4.0
15605,6.0,9.0,10.0,1.0,0.0
15606,3.0,16.0,15.0,4.0,5.0
15607,6.0,21.0,10.0,6.0,0.0
15608,4.0,20.0,15.0,6.0,2.0
15609,6.0,18.0,13.0,5.0,0.0
15610,3.0,20.0,21.0,3.0,5.0
15611,2.0,10.0,9.0,27.0,4.0
15612,8.0,6.0,10.0,3.0,5.0
15613,0.0,17.0,11.0,4.0,3.0
15614,1.0,13.0,11.0,5.0,8.0
15615,0.0,13.0,9.0,6.0,1.0
15616,2.0,9.0,7.0,5.0,2.0
15617,0.0,13.0,9.0,5.0,1.0
15618,3.0,7.0,5.0,16.0,12.0
15619,0.0,9.0,10.0,4.0,3.0
15620,4.0,16.0,12.0,4.0,1.0
15621,4.0,8.0,11.0,5.0,3.0
15622,0.0,0.0,0.0,0.0,0.0
15623,0.0,14.0,9.0,4.0,2.0
15624,2.0,19.0,10.0,9.0,5.0
15625,1.0,13.0,17.0,7.0,2.0
15626,1.0,7.0,6.0,4.0,3.0
15627,2.0,25.0,16.0,8.0,2.0
15628,0.0,10.0,8.0,7.0,2.0
15629,2.0,10.0,7.0,18.0,3.0
15630,3.0,12.0,15.0,4.0,7.0
15631,0.0,16.0,13.0,11.0,2.0
15632,4.0,13.0,11.0,5.0,3.0
15633,0.0,11.0,8.0,3.0,1.0
15634,1.0,9.0,9.0,7.0,1.0
15635,0.0,13.0,9.0,4.0,2.0
15636,1.0,6.0,6.0,6.0,2.0
15637,0.0,5.0,4.0,4.0,2.0
15638,0.0,13.0,9.0,5.0,1.0
15639,2.0,19.0,8.0,3.0,1.0
15640,1.0,13.0,9.0,10.0,4.0
15641,6.0,23.0,12.0,5.0,1.0
15642,11.0,7.0,12.0,3.0,5.0
15643,2.0,20.0,14.0,1.0,4.0
15644,2.0,9.0,4.0,3.0,1.0
15645,0.0,10.0,8.0,2.0,2.0
15646,3.0,9.0,7.0,34.0,11.0
15647,3.0,20.0,16.0,3.0,0.0
15648,2.0,10.0,13.0,3.0,3.0
15649,5.0,12.0,7.0,20.0,12.0
15650,2.0,9.0,6.0,23.0,4.0
15651,0.0,10.0,8.0,2.0,1.0
15652,4.0,19.0,17.0,4.0,3.0
15653,4.0,26.0,14.0,6.0,1.0
15654,6.0,23.0,12.0,6.0,1.0
15655,3.0,9.0,4.0,41.0,18.0
15656,4.0,10.0,8.0,2.0,0.0
15657,11.0,7.0,12.0,3.0,5.0
15658,2.0,9.0,4.0,2.0,0.0
15659,1.0,4.0,6.0,2.0,2.0
15660,4.0,6.0,4.0,31.0,18.0
15661,4.0,8.0,12.0,22.0,1.0
15662,4.0,10.0,12.0,5.0,4.0
15663,2.0,13.0,10.0,5.0,2.0
15664,4.0,9.0,5.0,45.0,16.0
15665,3.0,10.0,7.0,32.0,7.0
15666,5.0,17.0,16.0,5.0,5.0
15667,2.0,20.0,8.0,4.0,1.0
15668,3.0,5.0,2.0,25.0,21.0
15669,2.0,10.0,5.0,4.0,1.0
15670,2.0,9.0,9.0,4.0,3.0
15671,4.0,23.0,17.0,8.0,3.0
15672,4.0,8.0,7.0,3.0,2.0
15673,4.0,18.0,16.0,5.0,0.0
15674,1.0,5.0,7.0,0.0,4.0
15675,4.0,16.0,12.0,4.0,1.0
15676,4.0,8.0,4.0,34.0,20.0
15677,0.0,14.0,9.0,4.0,2.0
15678,2.0,20.0,9.0,6.0,1.0
15679,4.0,11.0,8.0,34.0,9.0
15680,4.0,11.0,12.0,5.0,4.0
15681,3.0,9.0,6.0,15.0,7.0
15682,1.0,7.0,6.0,9.0,3.0
15683,9.0,8.0,13.0,3.0,4.0
15684,6.0,18.0,13.0,5.0,0.0
15685,2.0,21.0,12.0,10.0,5.0
15686,2.0,21.0,16.0,6.0,4.0
15687,1.0,18.0,9.0,3.0,5.0
15688,5.0,8.0,7.0,5.0,3.0
15689,0.0,2.0,2.0,3.0,0.0
15690,4.0,11.0,8.0,34.0,9.0
15691,1.0,9.0,9.0,7.0,1.0
15692,0.0,16.0,13.0,10.0,2.0
15693,3.0,9.0,6.0,15.0,7.0
15694,0.0,0.0,0.0,0.0,0.0
15695,3.0,15.0,13.0,8.0,3.0
15696,4.0,10.0,12.0,22.0,1.0
15697,0.0,18.0,13.0,2.0,1.0
15698,3.0,9.0,6.0,15.0,7.0
15699,2.0,18.0,15.0,4.0,3.0
15700,3.0,6.0,3.0,32.0,19.0
15701,8.0,6.0,10.0,3.0,5.0
15702,2.0,10.0,9.0,5.0,3.0
15703,3.0,15.0,13.0,3.0,5.0
15704,4.0,26.0,15.0,6.0,1.0
15705,0.0,11.0,8.0,3.0,1.0
15706,1.0,7.0,6.0,9.0,3.0
15707,4.0,8.0,7.0,5.0,2.0
15708,4.0,11.0,12.0,5.0,4.0
15709,3.0,15.0,11.0,6.0,4.0
15710,0.0,8.0,8.0,0.0,2.0
15711,6.0,18.0,9.0,4.0,0.0
15712,2.0,11.0,10.0,4.0,4.0
15713,2.0,14.0,11.0,6.0,4.0
15714,2.0,22.0,10.0,5.0,1.0
15715,3.0,6.0,3.0,32.0,19.0
15716,0.0,8.0,8.0,0.0,2.0
15717,4.0,16.0,8.0,4.0,0.0
15718,5.0,8.0,6.0,6.0,3.0
15719,4.0,12.0,5.0,4.0,0.0
15720,3.0,15.0,11.0,1.0,5.0
15721,3.0,20.0,13.0,8.0,3.0
15722,2.0,8.0,7.0,21.0,3.0
15723,4.0,15.0,12.0,3.0,3.0
15724,2.0,19.0,18.0,7.0,3.0
15725,3.0,9.0,6.0,15.0,7.0
15726,2.0,10.0,11.0,21.0,3.0
15727,0.0,4.0,4.0,1.0,2.0
15728,10.0,8.0,9.0,3.0,3.0
15729,2.0,9.0,8.0,19.0,3.0
15730,3.0,9.0,8.0,24.0,4.0
15731,2.0,10.0,9.0,27.0,4.0
15732,2.0,8.0,5.0,3.0,2.0
15733,5.0,11.0,6.0,31.0,12.0
15734,2.0,13.0,11.0,7.0,4.0
15735,2.0,12.0,7.0,3.0,1.0
15736,2.0,16.0,10.0,2.0,3.0
15737,5.0,8.0,12.0,2.0,3.0
15738,8.0,19.0,15.0,6.0,0.0
15739,0.0,14.0,9.0,3.0,2.0
15740,0.0,10.0,5.0,6.0,1.0
15741,4.0,11.0,11.0,2.0,2.0
15742,4.0,10.0,8.0,2.0,1.0
15743,3.0,10.0,7.0,32.0,7.0
15744,3.0,14.0,13.0,6.0,5.0
15745,4.0,6.0,9.0,4.0,1.0
15746,1.0,4.0,4.0,1.0,3.0
15747,3.0,7.0,5.0,16.0,12.0
15748,1.0,9.0,10.0,7.0,0.0
15749,11.0,7.0,10.0,6.0,5.0
15750,3.0,8.0,8.0,24.0,3.0
15751,1.0,9.0,8.0,10.0,2.0
15752,3.0,3.0,2.0,17.0,15.0
15753,2.0,10.0,10.0,26.0,5.0
15754,3.0,16.0,15.0,4.0,5.0
15755,11.0,7.0,12.0,3.0,5.0
15756,2.0,9.0,7.0,16.0,3.0
15757,4.0,10.0,8.0,2.0,1.0
15758,1.0,15.0,10.0,10.0,4.0
15759,1.0,16.0,10.0,10.0,4.0
15760,1.0,16.0,10.0,10.0,4.0
15761,5.0,7.0,10.0,4.0,1.0
15762,3.0,16.0,15.0,4.0,5.0
15763,3.0,14.0,15.0,6.0,3.0
15764,3.0,9.0,6.0,15.0,7.0
15765,4.0,8.0,3.0,40.0,19.0
15766,4.0,13.0,12.0,7.0,4.0
15767,2.0,18.0,17.0,7.0,5.0
15768,5.0,17.0,16.0,5.0,4.0
15769,0.0,16.0,13.0,11.0,2.0
15770,3.0,3.0,2.0,15.0,13.0
15771,1.0,6.0,6.0,6.0,2.0
15772,2.0,18.0,18.0,7.0,3.0
15773,3.0,15.0,11.0,6.0,5.0
15774,1.0,18.0,9.0,3.0,5.0
15775,0.0,11.0,8.0,3.0,1.0
15776,2.0,24.0,11.0,4.0,1.0
15777,3.0,15.0,13.0,3.0,5.0
15778,3.0,10.0,7.0,32.0,7.0
15779,4.0,15.0,12.0,3.0,3.0
15780,3.0,9.0,8.0,24.0,4.0
15781,3.0,6.0,4.0,12.0,12.0
15782,4.0,15.0,12.0,7.0,2.0
15783,3.0,11.0,6.0,0.0,3.0
15784,5.0,6.0,11.0,1.0,3.0
15785,2.0,9.0,6.0,23.0,4.0
15786,3.0,10.0,6.0,27.0,4.0
15787,1.0,18.0,9.0,3.0,5.0
15788,4.0,10.0,4.0,45.0,17.0
15789,3.0,10.0,7.0,32.0,6.0
15790,2.0,16.0,10.0,4.0,2.0
15791,2.0,22.0,10.0,5.0,1.0
15792,0.0,17.0,11.0,4.0,3.0
15793,6.0,16.0,10.0,4.0,0.0
15794,4.0,12.0,10.0,29.0,6.0
15795,3.0,16.0,15.0,4.0,5.0
15796,1.0,9.0,9.0,8.0,1.0
15797,2.0,11.0,9.0,3.0,2.0
15798,4.0,18.0,17.0,3.0,4.0
15799,3.0,10.0,8.0,30.0,3.0
15800,1.0,9.0,9.0,16.0,6.0
15801,0.0,14.0,12.0,3.0,2.0
15802,8.0,6.0,9.0,3.0,3.0
15803,1.0,9.0,8.0,10.0,2.0
15804,3.0,16.0,15.0,4.0,5.0
15805,4.0,10.0,4.0,45.0,17.0
15806,4.0,10.0,4.0,45.0,17.0
15807,0.0,11.0,8.0,3.0,1.0
15808,5.0,19.0,16.0,5.0,2.0
15809,3.0,7.0,5.0,16.0,12.0
15810,4.0,10.0,8.0,2.0,1.0
15811,3.0,16.0,15.0,4.0,5.0
15812,3.0,6.0,4.0,10.0,12.0
15813,2.0,10.0,10.0,26.0,5.0
15814,3.0,9.0,4.0,41.0,18.0
15815,1.0,16.0,10.0,4.0,1.0
15816,4.0,19.0,14.0,4.0,1.0
15817,6.0,18.0,12.0,5.0,0.0
15818,4.0,6.0,9.0,4.0,1.0
15819,4.0,8.0,3.0,40.0,19.0
15820,3.0,18.0,17.0,4.0,6.0
15821,2.0,11.0,8.0,4.0,1.0
15822,5.0,12.0,6.0,29.0,12.0
15823,3.0,8.0,6.0,24.0,11.0
15824,4.0,6.0,4.0,31.0,18.0
15825,3.0,16.0,15.0,4.0,5.0
15826,4.0,6.0,3.0,35.0,19.0
15827,4.0,10.0,8.0,4.0,2.0
15828,4.0,21.0,15.0,8.0,3.0
15829,8.0,6.0,11.0,3.0,3.0
15830,0.0,0.0,0.0,0.0,0.0
15831,4.0,9.0,7.0,3.0,2.0
15832,3.0,16.0,15.0,4.0,5.0
15833,0.0,2.0,2.0,3.0,0.0
15834,3.0,17.0,8.0,17.0,8.0
15835,1.0,13.0,17.0,7.0,2.0
15836,0.0,10.0,7.0,3.0,3.0
15837,3.0,8.0,11.0,20.0,1.0
15838,6.0,13.0,11.0,5.0,2.0
15839,4.0,7.0,9.0,4.0,1.0
15840,3.0,9.0,4.0,41.0,18.0
15841,7.0,21.0,13.0,6.0,0.0
15842,3.0,18.0,12.0,10.0,5.0
15843,2.0,9.0,9.0,5.0,1.0
15844,2.0,9.0,6.0,23.0,4.0
15845,0.0,9.0,8.0,4.0,2.0
15846,4.0,8.0,4.0,35.0,20.0
15847,0.0,15.0,16.0,2.0,1.0
15848,1.0,15.0,15.0,5.0,8.0
15849,6.0,10.0,8.0,2.0,0.0
15850,2.0,18.0,12.0,4.0,0.0
15851,3.0,16.0,15.0,4.0,5.0
15852,3.0,15.0,13.0,3.0,5.0
15853,5.0,16.0,16.0,7.0,1.0
15854,0.0,17.0,14.0,8.0,2.0
15855,3.0,19.0,15.0,3.0,5.0
15856,4.0,11.0,8.0,34.0,9.0
15857,2.0,21.0,13.0,10.0,5.0
15858,4.0,8.0,10.0,4.0,1.0
15859,9.0,6.0,9.0,6.0,2.0
15860,0.0,2.0,2.0,3.0,0.0
15861,1.0,6.0,7.0,2.0,2.0
15862,5.0,16.0,16.0,6.0,2.0
15863,3.0,6.0,4.0,5.0,11.0
15864,11.0,5.0,6.0,4.0,4.0
15865,7.0,23.0,15.0,8.0,1.0
15866,4.0,11.0,8.0,34.0,9.0
15867,4.0,21.0,16.0,5.0,4.0
15868,3.0,3.0,2.0,15.0,13.0
15869,4.0,8.0,3.0,40.0,19.0
15870,10.0,8.0,8.0,4.0,3.0
15871,4.0,18.0,14.0,5.0,2.0
15872,5.0,9.0,7.0,44.0,15.0
15873,2.0,20.0,9.0,4.0,0.0
15874,1.0,15.0,11.0,9.0,7.0
15875,1.0,16.0,10.0,5.0,8.0
15876,2.0,8.0,8.0,17.0,5.0
15877,2.0,8.0,8.0,1.0,2.0
15878,5.0,18.0,17.0,5.0,5.0
15879,0.0,8.0,4.0,3.0,2.0
15880,3.0,11.0,6.0,31.0,5.0
15881,4.0,11.0,7.0,16.0,8.0
15882,4.0,16.0,12.0,4.0,1.0
15883,2.0,18.0,13.0,4.0,3.0
15884,4.0,11.0,10.0,5.0,0.0
15885,4.0,10.0,12.0,22.0,1.0
15886,3.0,16.0,15.0,4.0,5.0
15887,4.0,8.0,4.0,28.0,20.0
15888,3.0,11.0,5.0,0.0,3.0
15889,3.0,20.0,21.0,3.0,5.0
15890,4.0,23.0,18.0,3.0,2.0
15891,3.0,6.0,4.0,5.0,11.0
15892,0.0,17.0,11.0,4.0,3.0
15893,4.0,13.0,10.0,3.0,2.0
15894,3.0,15.0,13.0,8.0,3.0
15895,0.0,16.0,14.0,9.0,2.0
15896,4.0,8.0,9.0,6.0,0.0
15897,4.0,26.0,15.0,5.0,1.0
15898,2.0,21.0,10.0,5.0,0.0
15899,0.0,15.0,13.0,10.0,1.0
15900,4.0,23.0,11.0,7.0,1.0
15901,8.0,6.0,10.0,3.0,5.0
15902,2.0,9.0,6.0,23.0,4.0
15903,1.0,11.0,7.0,11.0,5.0
15904,2.0,10.0,5.0,4.0,1.0
15905,0.0,11.0,8.0,3.0,1.0
15906,0.0,11.0,11.0,7.0,1.0
15907,3.0,14.0,14.0,5.0,2.0
15908,4.0,14.0,8.0,4.0,1.0
15909,3.0,4.0,6.0,1.0,1.0
15910,0.0,16.0,14.0,8.0,1.0
15911,4.0,16.0,8.0,3.0,0.0
15912,11.0,5.0,5.0,4.0,3.0
15913,1.0,6.0,6.0,6.0,2.0
15914,0.0,8.0,8.0,0.0,2.0
15915,4.0,19.0,17.0,4.0,3.0
15916,1.0,9.0,9.0,7.0,1.0
15917,2.0,12.0,10.0,6.0,4.0
15918,9.0,4.0,8.0,1.0,2.0
15919,0.0,11.0,8.0,3.0,1.0
15920,0.0,8.0,8.0,0.0,2.0
15921,1.0,13.0,12.0,6.0,8.0
15922,4.0,10.0,8.0,2.0,1.0
15923,0.0,0.0,0.0,0.0,0.0
15924,4.0,6.0,4.0,31.0,18.0
15925,3.0,16.0,15.0,4.0,5.0
15926,5.0,23.0,17.0,6.0,0.0
15927,0.0,18.0,14.0,2.0,3.0
15928,4.0,26.0,13.0,6.0,1.0
15929,1.0,6.0,7.0,2.0,4.0
15930,3.0,16.0,15.0,4.0,5.0
15931,4.0,20.0,10.0,7.0,1.0
15932,2.0,9.0,10.0,25.0,5.0
15933,0.0,10.0,11.0,5.0,1.0
15934,4.0,11.0,11.0,2.0,2.0
15935,5.0,8.0,12.0,2.0,3.0
15936,3.0,6.0,4.0,5.0,11.0
15937,3.0,16.0,15.0,4.0,5.0
15938,2.0,20.0,13.0,6.0,0.0
15939,6.0,22.0,12.0,4.0,0.0
15940,4.0,16.0,12.0,7.0,2.0
15941,8.0,6.0,10.0,3.0,5.0
15942,1.0,12.0,14.0,4.0,4.0
15943,4.0,11.0,8.0,34.0,9.0
15944,3.0,10.0,8.0,2.0,0.0
15945,3.0,7.0,5.0,6.0,6.0
15946,8.0,6.0,10.0,3.0,5.0
15947,3.0,15.0,13.0,2.0,2.0
15948,2.0,9.0,9.0,5.0,1.0
15949,4.0,14.0,11.0,3.0,1.0
15950,4.0,9.0,9.0,5.0,3.0
15951,2.0,27.0,16.0,7.0,2.0
15952,0.0,6.0,10.0,0.0,2.0
15953,3.0,20.0,16.0,3.0,0.0
15954,6.0,17.0,10.0,5.0,0.0
15955,4.0,19.0,14.0,4.0,1.0
15956,1.0,17.0,11.0,3.0,1.0
15957,3.0,6.0,4.0,10.0,12.0
15958,0.0,2.0,2.0,3.0,0.0
15959,2.0,21.0,21.0,3.0,3.0
15960,0.0,15.0,16.0,2.0,2.0
15961,2.0,9.0,6.0,23.0,4.0
15962,2.0,12.0,11.0,1.0,0.0
15963,3.0,9.0,6.0,15.0,7.0
15964,0.0,11.0,8.0,3.0,1.0
15965,2.0,19.0,18.0,7.0,3.0
15966,0.0,16.0,13.0,11.0,2.0
15967,6.0,21.0,15.0,7.0,2.0
15968,0.0,10.0,8.0,2.0,1.0
15969,4.0,11.0,8.0,34.0,9.0
15970,0.0,16.0,14.0,9.0,2.0
15971,5.0,10.0,8.0,1.0,0.0
15972,4.0,11.0,10.0,5.0,0.0
15973,0.0,8.0,8.0,0.0,2.0
15974,2.0,9.0,6.0,23.0,4.0
15975,3.0,21.0,18.0,3.0,2.0
15976,4.0,11.0,8.0,34.0,9.0
15977,4.0,8.0,12.0,22.0,1.0
15978,0.0,0.0,0.0,0.0,0.0
15979,1.0,9.0,8.0,10.0,2.0
15980,2.0,9.0,9.0,5.0,1.0
15981,3.0,5.0,2.0,17.0,16.0
15982,2.0,15.0,14.0,5.0,8.0
15983,8.0,6.0,11.0,3.0,3.0
15984,2.0,10.0,10.0,26.0,4.0
15985,4.0,19.0,17.0,4.0,3.0
15986,3.0,16.0,11.0,11.0,5.0
15987,3.0,9.0,6.0,15.0,7.0
15988,2.0,10.0,9.0,27.0,4.0
15989,5.0,8.0,12.0,2.0,3.0
15990,8.0,6.0,10.0,3.0,5.0
15991,4.0,8.0,3.0,40.0,19.0
15992,4.0,13.0,11.0,3.0,1.0
15993,5.0,11.0,6.0,31.0,14.0
15994,8.0,6.0,10.0,3.0,5.0
15995,2.0,16.0,10.0,4.0,2.0
15996,8.0,6.0,10.0,3.0,5.0
15997,2.0,20.0,10.0,5.0,0.0
15998,0.0,2.0,6.0,1.0,2.0
15999,1.0,16.0,11.0,8.0,2.0
16000,4.0,16.0,12.0,3.0,1.0
16001,4.0,10.0,8.0,5.0,2.0
16002,2.0,17.0,11.0,4.0,3.0
16003,8.0,6.0,10.0,3.0,5.0
16004,3.0,9.0,4.0,39.0,18.0
16005,4.0,25.0,17.0,7.0,3.0
16006,4.0,8.0,3.0,40.0,19.0
16007,2.0,24.0,18.0,7.0,3.0
16008,4.0,27.0,15.0,7.0,2.0
16009,2.0,11.0,10.0,24.0,2.0
16010,5.0,13.0,7.0,19.0,12.0
16011,0.0,0.0,0.0,0.0,0.0
16012,4.0,18.0,8.0,4.0,0.0
16013,2.0,12.0,9.0,6.0,2.0
16014,3.0,18.0,12.0,10.0,5.0
16015,3.0,7.0,8.0,24.0,3.0
16016,8.0,6.0,11.0,3.0,3.0
16017,4.0,11.0,7.0,40.0,12.0
16018,4.0,11.0,8.0,34.0,9.0
16019,1.0,13.0,9.0,10.0,4.0
16020,1.0,5.0,7.0,0.0,4.0
16021,1.0,15.0,11.0,10.0,4.0
16022,2.0,7.0,3.0,1.0,0.0
16023,3.0,12.0,7.0,30.0,5.0
16024,4.0,10.0,4.0,45.0,17.0
16025,1.0,6.0,6.0,6.0,2.0
16026,6.0,16.0,9.0,4.0,0.0
16027,1.0,15.0,11.0,9.0,7.0
16028,8.0,6.0,9.0,3.0,3.0
16029,4.0,18.0,15.0,5.0,1.0
16030,3.0,9.0,6.0,15.0,7.0
16031,2.0,21.0,16.0,6.0,5.0
16032,4.0,4.0,4.0,4.0,2.0
16033,3.0,3.0,2.0,15.0,13.0
16034,0.0,11.0,10.0,7.0,3.0
16035,3.0,16.0,15.0,4.0,5.0
16036,1.0,9.0,8.0,10.0,2.0
16037,3.0,9.0,6.0,15.0,7.0
16038,4.0,26.0,15.0,6.0,1.0
16039,4.0,11.0,8.0,34.0,9.0
16040,5.0,16.0,16.0,6.0,2.0
16041,4.0,6.0,4.0,31.0,18.0
16042,4.0,16.0,12.0,4.0,1.0
16043,0.0,11.0,8.0,2.0,2.0
16044,1.0,16.0,11.0,2.0,1.0
16045,4.0,6.0,4.0,31.0,18.0
16046,2.0,13.0,9.0,5.0,1.0
16047,1.0,9.0,8.0,7.0,7.0
16048,0.0,8.0,8.0,0.0,2.0
16049,2.0,21.0,21.0,3.0,3.0
16050,5.0,20.0,19.0,7.0,2.0
16051,5.0,13.0,11.0,5.0,2.0
16052,0.0,11.0,8.0,3.0,1.0
16053,3.0,20.0,13.0,8.0,3.0
16054,5.0,12.0,6.0,29.0,12.0
16055,3.0,9.0,8.0,30.0,4.0
16056,5.0,12.0,7.0,31.0,13.0
16057,1.0,16.0,10.0,5.0,8.0
16058,0.0,0.0,0.0,0.0,0.0
16059,6.0,23.0,12.0,6.0,1.0
16060,8.0,6.0,10.0,3.0,5.0
16061,3.0,15.0,13.0,3.0,5.0
16062,4.0,19.0,17.0,5.0,3.0
16063,1.0,7.0,6.0,9.0,3.0
16064,3.0,19.0,20.0,2.0,5.0
16065,8.0,6.0,9.0,3.0,3.0
16066,1.0,16.0,13.0,5.0,9.0
16067,4.0,11.0,12.0,22.0,2.0
16068,8.0,6.0,11.0,3.0,3.0
16069,4.0,11.0,10.0,5.0,0.0
16070,2.0,16.0,11.0,3.0,7.0
16071,4.0,15.0,8.0,4.0,0.0
16072,3.0,7.0,5.0,16.0,12.0
16073,3.0,12.0,15.0,4.0,7.0
16074,1.0,9.0,9.0,7.0,1.0
16075,3.0,4.0,6.0,1.0,1.0
16076,4.0,19.0,17.0,8.0,4.0
16077,1.0,9.0,8.0,10.0,2.0
16078,5.0,17.0,16.0,5.0,4.0
16079,4.0,6.0,11.0,2.0,3.0
16080,4.0,8.0,8.0,33.0,9.0
16081,4.0,16.0,11.0,3.0,1.0
16082,4.0,12.0,8.0,4.0,1.0
16083,3.0,13.0,7.0,17.0,9.0
16084,5.0,13.0,10.0,4.0,2.0
16085,3.0,10.0,7.0,32.0,6.0
16086,3.0,5.0,2.0,17.0,16.0
16087,1.0,15.0,11.0,10.0,4.0
16088,0.0,10.0,8.0,2.0,2.0
