listing_id,count_commerical,count_mrt_station,count_primary,count_secondary,count_shopping
578515,0,0,3,1,0
711437,0,0,3,1,1
438840,0,3,1,3,0
776795,0,2,2,3,1
136811,0,2,3,1,0
433841,1,0,0,0,1
976527,1,3,2,1,3
518129,0,1,1,1,1
472267,1,1,0,5,1
809524,0,2,0,1,10
618746,0,0,0,0,0
996180,1,2,4,2,0
754561,0,1,1,1,0
759512,0,2,2,2,0
666511,0,2,1,0,14
314703,1,2,1,3,3
970063,0,0,4,1,2
601521,0,2,0,0,0
642242,0,0,4,1,2
840975,0,0,6,3,1
611657,0,2,3,0,3
837308,1,1,2,1,3
816722,0,1,1,3,0
993964,1,3,2,1,3
914150,0,1,2,1,3
409305,0,1,0,1,2
792067,0,1,2,0,3
850796,0,2,1,0,14
629086,1,3,2,1,3
872168,1,1,3,1,0
865212,0,1,0,1,1
267557,0,1,0,0,13
156269,0,0,0,0,0
704391,1,10,0,1,7
801750,0,2,5,2,2
640349,0,2,0,1,10
423413,1,11,1,1,9
213768,0,1,0,1,0
257074,0,2,1,1,1
675960,0,1,1,4,0
345034,0,3,2,1,3
602172,1,3,2,2,5
818972,0,2,3,3,3
263972,0,1,1,3,0
210817,0,1,1,4,0
229404,0,2,1,2,0
560745,0,1,2,2,3
790664,1,3,2,1,3
675274,0,4,0,0,3
703999,0,0,0,0,0
132953,0,0,0,0,0
517545,1,1,0,5,1
659984,0,0,6,2,2
529373,0,0,4,1,2
439866,1,2,3,1,2
728782,0,2,4,2,4
632503,0,3,3,5,1
702231,0,3,2,2,0
266668,0,4,2,2,0
618537,1,0,4,2,4
356170,0,1,4,4,1
277609,0,0,1,0,0
485429,0,1,5,3,1
910418,1,4,4,5,1
123450,0,2,5,2,1
327316,1,3,2,1,3
792485,0,0,0,0,9
174812,0,1,3,1,2
379095,0,4,1,0,1
640651,0,0,1,2,5
885976,0,1,1,1,1
662070,0,1,2,1,2
903796,0,2,1,2,0
825648,0,5,2,0,4
962478,0,1,3,3,4
411275,0,2,0,0,2
834952,0,8,1,0,7
330994,0,2,0,0,13
602651,0,1,4,4,1
605865,0,3,2,2,1
735770,0,1,0,3,0
232368,0,1,3,5,1
845269,0,3,1,3,0
968838,0,0,3,2,2
509120,0,2,0,0,1
294933,0,2,0,0,1
752192,0,1,1,1,2
242710,0,1,2,3,1
146225,1,3,2,1,3
724082,0,0,2,3,1
631980,0,6,1,1,3
419158,0,3,1,3,0
818382,0,0,0,1,0
159620,0,3,3,5,1
935169,0,1,3,1,2
197031,0,4,0,0,3
707368,0,1,3,1,2
598168,0,1,3,4,2
539800,1,0,1,3,0
617578,0,1,3,5,1
735455,0,0,1,3,5
627678,0,1,0,3,0
478999,0,1,1,2,3
769150,0,0,1,0,0
270099,0,2,3,1,0
259214,0,1,2,4,0
261397,0,4,0,0,3
267900,0,0,1,2,5
924289,1,3,2,0,3
939136,1,3,4,3,4
670480,1,3,0,0,3
742759,0,1,1,2,0
110480,0,0,3,3,1
634197,0,0,3,2,2
728388,0,3,0,0,20
337816,0,1,1,1,0
723595,1,3,2,1,3
874759,0,0,4,2,5
707572,0,1,3,2,3
344198,0,1,4,2,2
423084,1,3,3,2,1
143511,0,1,1,4,0
434804,0,1,4,3,3
556593,0,2,0,4,1
235919,1,2,2,3,3
185632,1,3,2,1,3
765934,0,1,3,3,1
653872,1,3,4,4,4
286329,1,3,2,1,3
615819,0,4,1,0,1
740027,0,1,2,2,2
172664,1,1,2,1,5
281177,0,0,0,0,0
535451,0,3,1,3,0
122557,1,10,0,1,7
633743,0,1,1,3,0
600028,0,0,2,1,2
219735,0,5,2,3,4
592161,0,5,2,0,4
249419,0,2,0,0,0
466353,0,1,3,5,1
246449,0,0,1,1,1
154582,0,2,0,1,10
290076,0,2,2,1,3
260598,0,1,2,1,0
957642,0,2,1,1,2
383940,0,0,0,0,9
594441,0,1,0,0,1
124966,1,4,1,2,1
760895,0,0,0,0,0
191475,0,2,1,2,0
343722,1,0,1,0,4
835828,0,1,1,2,0
145298,0,2,1,0,0
789672,0,1,1,1,2
764713,1,10,0,1,7
408522,0,2,0,1,10
568834,1,1,3,3,1
871259,0,0,4,2,1
886555,0,0,1,1,0
887065,0,1,1,4,0
417276,0,0,0,0,0
690708,0,1,3,1,1
935787,0,0,1,3,1
216153,1,0,0,0,0
351231,0,1,3,4,1
798411,0,0,0,0,0
126839,0,4,0,0,3
653905,0,1,1,0,0
380776,1,0,3,3,1
333028,0,3,1,3,1
906102,0,0,2,0,0
123472,0,1,3,3,2
768980,0,1,0,0,0
899689,0,1,1,2,3
522756,0,2,0,2,1
584391,1,3,2,1,3
268605,1,2,1,2,1
642933,0,0,1,0,0
603687,0,0,4,3,0
948198,1,1,3,1,0
287982,1,3,3,3,1
259528,0,2,1,2,0
991838,0,1,6,5,3
688663,0,1,0,1,1
486427,0,0,1,1,2
872636,1,5,2,0,3
112233,0,3,0,0,20
730372,0,2,3,2,1
792176,0,0,2,0,0
492609,0,0,3,2,2
106055,0,1,3,5,1
954764,0,0,0,0,0
731197,1,3,2,1,3
673487,0,2,0,1,1
759037,0,2,0,1,1
405041,0,2,4,2,1
823677,0,1,3,3,3
282866,0,0,4,3,0
993323,0,1,1,3,0
290711,0,1,6,3,5
299995,0,3,1,3,0
955653,0,1,5,3,2
667546,0,1,4,1,1
729868,0,1,1,4,0
542471,0,0,1,0,0
950922,1,9,1,1,13
764071,1,14,2,1,14
665849,0,2,0,0,1
593702,0,2,4,3,5
833681,1,1,0,5,1
361362,0,0,1,0,0
401767,0,1,2,1,1
403417,0,1,5,2,1
524520,0,1,2,4,0
712316,0,1,3,3,3
886237,0,0,0,0,0
678545,0,3,3,3,0
990011,0,1,3,2,1
706166,0,0,0,1,0
430847,0,1,5,3,5
763852,0,1,3,1,2
349373,0,1,3,2,1
360806,0,2,1,0,12
508734,0,2,0,1,10
586985,0,5,1,0,4
216016,1,4,1,1,1
881064,0,2,1,1,2
263585,0,0,1,1,1
409298,0,0,2,3,1
370527,0,1,2,4,0
597585,0,1,4,3,1
681017,2,1,0,0,0
162945,0,1,2,3,0
834795,0,1,1,1,1
945124,1,1,1,1,3
751850,0,1,3,2,1
452547,0,6,0,1,3
445022,0,1,0,1,1
662031,0,0,4,2,3
406928,0,0,3,2,0
166698,0,2,0,3,0
205384,0,7,1,1,4
388446,0,0,4,1,2
324564,0,1,0,3,1
430405,0,1,3,2,1
353718,1,12,2,1,15
325807,0,4,0,0,3
972923,0,2,0,0,13
250063,0,0,4,3,1
745628,0,2,5,4,0
241815,0,2,2,2,1
911782,2,3,1,2,2
787431,0,2,0,1,10
719729,1,3,2,1,3
796710,0,1,3,1,2
399710,0,0,2,3,1
621752,0,1,2,1,2
441327,1,0,0,0,0
918580,0,2,0,1,9
911679,0,1,3,5,1
664506,0,1,5,4,2
253808,0,2,1,1,0
376582,0,1,3,3,3
209089,1,3,2,1,3
904085,0,2,1,1,0
808567,0,1,3,4,1
952170,0,3,1,0,1
287481,0,0,2,1,2
976230,0,0,0,1,0
644963,1,3,2,1,3
812806,0,0,3,1,1
231065,0,1,1,3,0
283743,0,0,0,0,0
950242,0,2,2,3,0
788225,1,0,0,0,1
282328,0,2,0,0,1
304287,0,0,3,1,2
435245,0,0,5,4,1
940457,0,1,0,0,9
332372,0,3,2,3,2
149353,0,0,7,5,3
873283,0,1,4,2,1
656973,0,7,1,1,4
321626,0,0,4,1,0
552032,0,1,0,0,0
664045,0,0,0,0,0
686326,0,3,2,1,3
642936,0,7,1,1,4
439122,0,3,3,5,1
381912,2,3,2,2,2
922100,0,0,5,2,2
570210,1,3,0,0,3
124219,0,1,1,0,0
361803,0,0,1,0,0
833582,0,6,1,1,3
887958,0,0,2,3,0
187220,0,1,0,0,1
572483,0,0,1,0,0
314427,0,3,0,0,20
370771,0,2,1,2,3
612737,0,1,2,1,3
571420,0,4,0,0,3
301284,0,1,1,3,0
572727,0,0,6,2,2
694103,0,2,2,0,2
656140,0,1,2,1,1
288266,1,3,2,1,3
379885,0,0,0,0,0
208080,0,1,2,4,0
488421,0,2,0,0,1
388310,0,0,7,5,3
124843,0,2,2,3,0
669639,0,2,0,0,1
968646,1,2,2,3,2
401104,0,1,1,1,0
599679,0,0,0,0,0
398208,0,1,2,1,1
665685,0,2,2,1,1
165990,1,4,1,1,2
312933,1,3,2,1,3
455465,0,3,1,0,1
288255,0,1,1,2,0
468788,0,0,1,2,0
287865,0,0,0,1,1
187082,0,0,3,2,4
660851,0,1,5,1,1
859581,0,0,1,2,5
383437,0,0,4,2,1
169180,0,1,0,0,1
968693,0,3,0,0,0
720663,0,0,2,3,6
912201,1,2,2,3,2
924389,0,0,1,0,0
854237,0,0,4,3,0
590262,0,2,0,3,1
732514,0,0,1,1,0
700503,0,1,0,1,2
548397,0,2,2,3,3
919271,0,2,0,0,2
730551,0,1,1,1,2
420376,0,0,1,0,0
721847,0,0,2,3,6
977307,0,1,0,0,0
406049,1,3,2,1,3
861234,0,1,0,1,1
628996,0,3,1,3,0
565068,1,4,1,2,1
615600,0,1,2,1,1
381483,0,1,2,4,0
808430,0,2,1,2,0
683590,0,2,3,2,1
582386,0,1,3,2,1
483370,1,3,2,2,5
514161,2,2,2,0,5
481705,0,1,3,5,1
923379,0,0,4,3,0
543417,1,0,1,3,0
263531,0,1,0,0,8
388130,1,10,1,1,11
321622,0,1,1,3,0
972792,0,7,1,1,4
441234,0,0,2,1,1
943274,0,0,7,5,3
818611,1,3,2,3,2
943249,1,0,0,0,1
316723,1,3,7,4,6
906409,0,3,0,0,19
362448,0,0,0,0,0
278477,1,3,2,2,2
619766,0,1,3,3,1
483501,0,2,2,2,1
959130,0,0,2,0,0
780361,1,0,0,0,1
623953,0,3,2,2,3
931832,0,0,1,0,0
200906,0,2,2,2,2
721584,1,3,0,0,3
856296,0,0,1,0,0
399790,0,3,1,0,1
978503,0,1,1,4,0
301600,0,1,2,2,1
195498,0,1,2,1,1
566873,1,10,1,1,14
586308,0,1,1,1,2
829663,0,0,2,0,0
102162,0,0,4,3,1
486657,0,1,0,0,20
967183,0,3,1,0,1
521561,0,2,5,3,3
794213,0,1,3,2,3
190523,1,2,1,2,2
871410,0,0,4,1,3
442466,1,0,1,3,0
381568,0,2,1,0,12
107272,0,1,2,4,3
281004,2,2,2,1,5
845279,1,12,2,1,15
958517,0,4,0,0,3
987230,1,0,0,0,0
287621,0,0,4,3,0
394948,0,0,2,0,0
304879,0,0,4,3,1
310348,0,1,0,0,14
186449,0,0,3,1,0
296416,1,3,3,2,1
347408,2,2,2,1,5
414241,0,4,2,0,0
474434,0,0,1,3,0
574067,0,2,1,2,0
910146,0,5,2,3,1
861077,0,2,1,0,3
566493,0,2,0,0,2
237520,0,3,3,5,1
652258,0,1,5,5,0
462844,1,2,3,4,2
909927,1,3,3,2,1
532772,0,1,3,1,2
805285,1,3,1,2,2
966261,0,2,1,2,4
690671,0,1,1,1,2
142018,0,0,2,0,0
549566,1,0,1,3,0
621807,0,2,2,4,3
302392,0,0,5,1,2
352712,0,3,2,3,0
276738,0,2,2,0,3
878469,0,6,0,1,3
683039,0,0,0,0,9
783921,0,1,0,0,11
523395,0,0,3,2,0
214612,1,3,3,2,3
904555,0,1,4,3,3
580876,0,2,0,0,1
798961,0,1,3,3,4
764751,0,0,1,0,0
925428,2,11,1,0,9
268992,0,1,3,1,0
164459,0,2,1,0,1
383991,1,3,2,1,3
328378,0,4,2,0,3
436166,0,2,0,0,1
736181,0,0,0,0,0
273045,0,6,0,1,3
638227,0,3,0,0,20
925246,1,4,4,5,1
144881,0,2,8,5,2
668273,1,1,0,5,1
882795,0,0,7,5,3
519548,0,2,0,1,1
459229,0,2,3,2,1
991494,0,7,1,0,8
907504,0,0,3,1,2
223150,0,1,6,5,3
903606,0,4,0,0,3
446003,1,3,2,0,3
523169,0,0,1,0,0
241458,0,2,0,1,1
538607,0,12,1,0,4
651573,0,1,4,5,2
352815,1,3,0,0,3
449708,0,1,0,2,0
787563,0,2,0,0,2
750693,1,3,3,1,4
344733,1,0,0,0,1
415449,0,5,2,0,4
960536,0,2,0,0,1
702475,0,0,0,1,0
278696,0,0,6,2,2
278712,0,2,3,3,3
233621,0,4,2,0,0
366724,0,1,2,4,1
348143,1,1,2,1,5
673618,0,1,0,0,1
710704,0,1,2,4,0
598246,0,7,1,1,4
373783,0,2,1,2,1
448662,1,0,1,0,1
855832,0,0,0,0,0
197217,1,8,0,0,3
330816,0,1,4,3,1
416419,0,1,3,3,3
982864,0,1,5,3,2
201338,0,1,0,0,0
413028,1,1,0,5,1
757575,1,10,0,1,7
903111,0,0,0,1,0
789872,1,0,0,0,1
861842,1,3,5,3,4
924155,0,1,0,0,0
679500,0,1,2,5,4
720108,0,2,1,1,4
112961,0,0,6,3,3
335976,0,3,1,2,4
485685,0,0,2,1,0
625836,0,1,1,0,0
884213,0,2,0,1,1
781626,0,1,4,4,3
768164,1,3,2,1,3
729213,1,3,2,1,3
476258,1,1,4,2,2
486787,3,3,1,2,2
595092,0,0,1,0,0
337386,1,3,0,3,2
956961,0,0,0,1,1
656090,0,3,3,5,1
741355,0,0,6,3,3
846982,1,1,2,3,1
880428,0,0,2,1,1
877539,1,4,1,2,1
925817,0,1,0,0,19
798004,0,2,0,1,1
696052,0,1,3,1,2
272436,1,5,3,1,5
473826,0,0,3,3,2
864572,0,1,2,4,0
699794,0,0,3,2,2
580202,0,7,1,1,4
276623,0,1,1,3,0
378977,0,1,1,1,1
142011,0,2,1,0,4
229671,0,0,0,0,0
996085,0,1,5,4,1
108469,0,2,2,1,0
302613,0,1,3,3,4
559339,0,1,0,2,0
567843,0,2,5,3,2
807596,0,0,2,1,0
660576,0,1,1,3,0
803289,0,3,1,2,0
618949,0,1,3,2,3
867102,0,1,1,3,2
329062,0,0,4,3,0
336144,0,0,1,2,5
709749,0,2,2,1,2
908716,0,0,0,0,0
522703,0,2,0,0,1
339377,0,0,3,2,2
697070,0,0,5,1,2
522415,0,0,2,3,6
636279,0,0,4,1,3
222563,1,3,0,0,3
858906,0,2,3,2,1
150437,0,1,2,0,3
965094,0,1,3,4,1
100547,0,1,0,1,4
883470,0,0,1,2,1
192424,0,2,0,0,1
284873,0,4,2,0,3
682163,0,3,1,3,0
118961,0,0,4,3,1
206197,1,0,4,2,4
861762,0,1,4,3,1
700739,0,0,5,2,3
897283,1,10,0,1,7
436627,0,0,3,1,1
801283,1,3,0,0,3
906287,1,0,1,0,1
858217,0,1,0,3,0
576322,1,12,2,1,15
806817,0,1,0,0,9
761838,0,2,1,2,3
192933,0,1,4,2,3
818479,1,12,1,1,14
928610,1,3,2,1,3
544463,1,3,3,1,1
226347,0,0,5,1,2
243651,1,13,0,0,11
289916,0,0,1,0,0
477488,0,2,2,2,0
283932,0,1,5,4,2
546228,0,1,2,1,1
401367,1,0,4,1,4
590604,0,4,2,3,0
148264,0,1,1,1,1
605515,1,12,2,1,13
327483,0,1,4,4,1
180116,1,0,5,3,2
676477,0,2,0,1,10
313513,0,0,2,1,0
890810,0,4,0,0,3
844192,0,2,0,3,0
248727,1,3,1,0,2
403186,0,0,2,1,2
782632,0,1,2,1,0
946088,0,4,4,2,0
562954,0,2,3,1,0
433845,0,1,3,2,1
142020,0,0,0,0,0
504442,0,2,0,1,10
903338,0,0,1,2,5
648378,0,2,2,2,4
190010,0,4,0,0,3
126027,0,0,0,0,0
475736,2,2,2,0,5
157127,0,1,0,0,11
753106,0,0,2,0,0
124661,0,4,0,0,3
724088,0,3,4,4,3
204396,1,12,2,0,15
186526,0,2,0,1,1
265792,0,1,3,2,1
653971,0,1,3,5,1
368842,0,1,5,2,1
803192,0,0,4,3,0
632439,0,2,0,3,0
505542,0,1,4,3,1
999111,1,3,3,1,4
911420,2,2,2,1,5
479622,0,1,1,0,0
704573,0,0,5,2,2
389876,0,0,1,1,1
396809,1,1,2,1,5
282904,0,0,4,3,1
786886,1,12,2,0,15
151933,0,1,1,0,0
895455,0,0,3,1,2
714668,0,1,3,1,1
627254,0,0,2,0,0
843632,0,2,1,2,1
509383,0,0,1,1,0
943264,0,1,1,3,0
649766,0,2,1,2,0
766288,0,1,2,1,1
126307,0,4,0,0,3
755261,0,1,0,0,11
318466,0,2,1,3,1
936522,1,1,2,2,3
364136,0,3,1,2,1
910416,0,3,1,3,1
564151,0,1,0,0,19
177063,0,1,2,0,3
320964,0,5,2,0,4
414902,0,1,4,4,2
809119,0,1,5,2,1
528457,0,0,0,2,0
728911,0,1,0,0,0
184832,0,0,3,1,2
540499,0,1,4,4,1
605984,0,0,0,0,0
992268,0,0,1,1,1
790233,0,0,2,3,1
279688,1,3,2,1,3
906760,2,2,2,1,5
591137,0,1,3,2,3
201731,0,1,0,1,1
567155,0,7,1,1,4
540941,0,0,1,2,5
775073,0,2,1,1,1
835479,0,3,1,2,3
791131,0,1,1,4,0
260682,1,8,0,0,3
672023,0,2,0,0,13
389186,0,3,3,5,1
828251,1,3,0,0,3
546319,0,2,1,3,1
910430,0,0,2,3,1
883774,1,3,2,2,5
329416,0,2,2,0,0
426151,0,2,2,0,0
533174,0,1,2,3,3
945392,0,3,3,5,1
530655,0,1,2,0,2
401265,0,4,0,0,3
425297,1,10,1,1,11
517836,0,2,3,3,3
173107,1,3,0,2,2
392643,0,2,1,1,1
748440,0,1,3,2,3
773660,0,9,0,0,2
640047,0,0,0,0,0
849795,0,1,3,2,4
184015,2,2,2,1,5
524635,0,2,3,1,0
925927,0,0,4,3,0
935784,0,0,3,1,0
422996,0,1,3,5,1
779695,1,3,2,1,3
544089,0,2,1,2,0
640082,0,3,1,3,1
579189,0,9,1,0,3
347769,0,1,3,3,3
721043,0,2,1,0,0
100809,0,1,0,0,0
290961,0,3,1,3,0
561450,1,3,2,1,3
474286,0,2,3,1,0
734717,1,10,1,1,14
609676,1,3,2,1,3
321633,0,1,2,1,2
607514,0,0,4,3,1
766659,0,1,3,1,2
685934,0,0,2,0,2
208439,0,1,0,0,20
189863,0,3,3,5,1
965046,0,0,1,3,5
426182,0,2,3,2,1
622630,0,1,4,3,0
900189,0,3,0,0,19
114954,0,1,0,2,1
247138,0,1,1,2,0
631900,0,2,0,0,1
262409,0,1,1,4,0
431008,0,3,3,5,1
893895,1,10,1,1,14
839082,1,10,1,1,14
720787,0,0,4,3,0
217515,1,1,5,3,3
695440,0,7,1,1,4
652044,0,0,2,3,1
773330,0,3,3,5,1
224806,0,6,1,1,3
179305,0,2,0,0,13
308785,1,10,0,1,7
905933,0,1,2,1,0
906978,1,1,1,2,1
116822,0,0,2,1,3
127832,0,1,3,1,3
283452,1,10,1,1,11
130178,1,2,1,2,2
259918,0,0,3,2,1
558153,0,5,2,0,4
151151,0,6,0,1,3
580505,1,12,2,1,15
510817,0,3,3,5,1
422832,1,12,2,1,16
818502,0,1,3,2,1
467606,0,1,3,2,0
799520,0,2,0,0,1
230421,0,0,0,0,0
386303,0,1,2,1,1
114820,0,3,3,5,1
358317,0,0,0,0,0
980368,0,3,2,1,3
546594,0,1,3,3,4
721801,0,0,2,1,0
935120,0,1,0,0,4
630385,0,0,3,1,1
606264,0,0,1,1,0
850359,1,10,0,1,7
488997,0,0,4,3,3
294160,0,1,1,1,0
777757,0,0,1,0,0
855498,0,3,1,3,0
157024,0,1,1,0,0
371723,1,14,2,1,14
334237,0,0,4,1,2
711951,0,3,3,1,1
621634,1,0,0,0,0
925804,0,0,2,0,0
524119,0,3,3,5,1
333085,0,1,3,5,1
750709,0,1,1,1,2
600448,0,0,2,1,3
278061,0,2,2,2,1
944627,0,2,0,1,10
662650,0,1,2,1,0
559355,0,0,1,0,0
163071,1,1,0,5,1
122853,0,0,0,0,0
313279,0,1,0,0,0
243052,0,2,2,3,3
483443,0,3,1,0,1
341916,1,0,0,0,0
256540,0,0,4,4,2
188006,0,2,0,1,10
840549,0,0,3,2,0
986478,0,9,0,0,2
483818,1,10,1,1,11
767959,1,1,1,1,3
186320,1,0,1,3,0
348426,0,8,1,1,7
459502,0,0,4,1,1
509571,1,3,1,0,5
858917,0,2,2,1,0
371217,0,1,1,3,0
241856,0,1,1,1,0
849482,1,1,5,2,3
872853,0,1,2,0,3
253095,1,3,2,1,3
256472,0,4,0,0,3
475437,0,1,1,1,1
300443,0,3,3,3,1
794337,0,0,0,0,0
529845,0,1,0,0,11
803761,0,3,3,5,1
622595,0,9,2,0,11
574666,0,1,2,0,0
302193,1,4,1,2,1
390678,0,2,3,1,1
980453,0,3,1,0,1
138089,0,1,3,1,2
755795,0,1,1,2,1
294338,2,2,2,0,5
869240,0,1,3,2,4
132604,0,0,1,1,0
557342,0,1,4,3,1
521734,0,0,5,1,1
603676,0,1,5,4,5
854898,0,0,5,3,1
780797,0,2,0,1,1
576102,0,3,1,3,0
571846,0,2,1,4,2
889082,0,0,1,0,0
629925,0,0,4,3,0
491541,0,1,2,2,4
120801,0,1,5,3,4
878047,0,1,5,3,3
670882,0,1,0,0,0
152439,0,0,1,0,2
964838,0,0,3,1,2
590775,0,1,0,0,0
542566,0,0,0,0,0
487712,0,1,1,0,0
211842,1,0,5,4,4
999489,0,0,1,2,5
893707,1,0,1,1,2
393789,2,0,0,0,0
728606,0,0,4,3,0
331599,0,1,1,0,0
577394,1,4,2,1,5
675456,0,0,2,3,1
804280,0,0,0,0,0
339814,1,12,2,1,15
411234,0,3,3,5,1
257821,0,0,3,3,1
349786,0,1,2,1,0
112549,0,1,4,1,1
868260,0,1,0,2,0
904736,0,3,3,5,1
926613,0,0,8,4,3
803300,0,3,0,0,13
927230,0,0,2,1,2
753920,0,0,1,1,1
702319,0,1,0,0,0
283173,0,3,1,0,1
659403,0,3,3,5,1
981850,0,0,2,2,2
859781,0,0,2,1,1
272769,0,1,4,2,2
244695,0,2,0,1,1
745578,0,2,2,3,4
949706,0,2,0,1,10
804982,0,0,0,0,1
167902,0,3,1,0,1
592931,0,2,0,1,1
843247,0,1,2,3,0
216087,0,0,1,0,0
336946,0,1,3,3,1
617537,0,1,3,2,1
393799,0,2,7,3,2
311358,0,0,1,2,0
356341,0,0,1,2,1
911453,0,0,2,1,2
390548,1,1,1,2,1
279227,0,1,2,1,0
473610,0,6,1,1,3
121907,0,0,0,0,0
642789,0,1,2,1,1
234842,0,0,3,1,2
134349,0,3,1,3,0
120479,0,0,1,1,0
824502,0,4,0,0,3
963467,0,0,4,3,0
128591,0,1,2,1,2
545434,0,1,3,2,3
983297,0,0,4,3,3
697392,0,0,3,3,0
731941,0,2,0,1,10
161193,0,1,3,2,4
767096,0,0,1,0,1
563440,0,0,0,0,0
781890,0,1,1,0,0
237610,0,3,1,3,0
984709,0,2,2,1,1
540295,0,2,0,1,10
931373,0,1,0,0,9
917921,0,0,0,0,0
674861,0,1,1,4,0
912303,0,0,1,0,0
169234,1,11,0,0,4
989870,0,4,2,0,0
314296,0,2,0,0,1
238246,0,2,0,0,19
738705,1,0,5,3,4
809385,0,2,3,1,0
969016,0,4,0,0,3
797022,0,3,0,0,18
822053,0,1,0,0,0
177898,0,2,0,1,1
546229,1,10,1,1,11
190864,0,1,0,0,2
920518,0,5,2,0,4
239319,0,2,0,1,1
955500,0,1,2,1,2
188433,0,2,0,1,1
648321,0,0,5,1,1
117124,0,1,1,3,0
774288,0,2,2,0,0
988775,0,1,1,1,2
130100,0,1,3,2,1
339280,0,0,1,3,0
113990,0,2,0,1,1
761372,1,11,1,1,9
344714,0,1,4,2,2
449959,1,10,1,1,11
554133,0,1,4,3,1
638551,0,1,5,4,3
659360,0,1,0,0,17
420922,0,4,2,0,3
799636,0,0,0,0,0
926453,0,0,6,2,2
207001,0,1,4,3,3
232804,0,1,1,1,0
505445,0,3,1,2,4
827713,0,2,0,0,1
152200,0,5,0,0,12
205879,0,2,0,1,10
451213,0,0,2,3,6
918446,0,4,2,3,0
238234,0,1,2,2,5
801253,1,0,0,0,1
345325,1,3,2,1,3
830007,1,10,1,1,14
751618,0,0,0,0,0
173934,0,0,2,1,2
842502,1,3,1,0,5
804357,0,2,0,0,1
139598,0,1,3,2,0
609209,0,4,0,0,3
693645,0,1,4,3,0
315502,0,0,0,1,0
809685,0,9,0,0,2
815931,0,1,3,2,0
318202,0,3,3,5,1
988912,0,1,1,4,0
795112,0,4,0,0,3
800793,0,1,5,2,1
623904,0,2,0,1,10
608675,0,2,2,3,3
422289,1,12,2,1,15
537606,0,1,1,1,1
906662,0,2,3,2,1
755474,0,1,2,1,0
968589,1,12,2,1,15
188007,0,1,4,2,2
687245,0,3,2,2,0
298193,0,1,1,0,0
155747,0,1,2,1,1
769511,0,2,2,2,2
900589,0,2,6,3,2
190265,0,0,4,3,0
891465,0,0,1,1,0
913039,0,5,2,0,4
627497,0,2,1,0,14
563981,0,5,2,0,4
593212,0,2,2,1,0
194225,0,0,0,0,0
337194,0,0,5,3,3
792609,0,2,0,1,1
547357,0,1,3,5,1
978676,0,0,1,2,1
564685,0,2,0,3,0
407469,1,2,2,4,2
447091,0,2,0,0,1
777843,1,5,1,0,3
823279,0,1,0,0,10
316224,0,2,0,0,1
184701,0,0,0,0,0
484022,0,1,1,0,0
317573,0,0,4,2,2
906072,0,7,1,1,4
118787,0,3,1,2,0
370936,0,0,1,2,5
839221,0,1,0,0,0
512356,1,2,3,1,1
988901,0,1,1,4,0
798509,0,2,1,1,1
207219,0,2,1,1,0
528742,0,3,0,0,21
272119,0,1,1,1,2
130339,0,0,3,2,1
118782,0,3,2,0,2
305662,0,2,5,3,2
330840,1,3,2,1,3
755308,1,11,0,0,4
461508,0,1,2,2,3
151371,0,1,2,3,1
945651,1,3,1,0,5
756828,0,0,2,0,0
830600,0,0,3,3,1
727669,1,14,2,1,17
634824,0,0,3,1,1
923974,0,4,0,0,3
458107,0,0,3,1,1
866377,0,3,0,0,2
740665,0,1,1,1,2
175585,0,0,4,3,0
368475,0,2,1,0,14
133042,0,1,1,1,0
308887,0,0,5,3,1
743557,0,1,2,3,1
636643,0,0,1,3,5
140319,0,1,0,0,19
304220,0,0,0,0,0
738802,1,3,4,4,4
617585,0,2,0,0,1
568055,0,0,0,0,0
695771,1,10,1,1,13
777251,0,3,3,5,1
791078,0,1,1,0,0
643228,0,1,1,2,0
433675,1,2,3,0,5
599892,0,0,0,4,2
730758,0,0,1,0,0
537259,0,1,1,1,2
658805,0,1,0,0,1
633570,0,0,3,2,4
207336,0,0,3,3,1
935667,1,3,3,5,2
563769,0,1,3,2,1
216736,0,1,0,2,0
664019,0,1,0,2,0
107816,0,1,5,2,1
290017,0,1,4,3,0
575793,1,3,2,1,3
568240,0,2,1,1,1
102991,0,1,6,4,3
287304,0,2,3,1,0
157894,0,2,3,4,4
312765,1,11,0,0,4
539309,0,4,0,0,3
459792,0,0,1,0,1
589066,0,0,2,0,0
302602,0,1,1,1,1
365056,1,4,4,2,2
560576,0,0,1,3,5
140484,1,3,2,1,3
444237,0,2,2,4,0
449848,0,1,0,0,20
745475,0,0,2,3,0
275771,0,1,1,0,0
370603,0,0,5,2,3
382095,0,1,3,2,0
482711,0,0,4,1,2
135924,0,1,5,3,2
479138,1,0,2,0,4
793992,0,1,1,4,0
756678,0,1,2,4,0
574326,0,1,0,0,1
868623,0,0,2,2,0
499167,0,3,0,0,19
287565,0,1,0,0,1
594192,0,2,0,0,1
658765,0,2,2,3,3
691750,0,1,2,3,1
347892,1,1,4,3,1
226400,0,1,3,5,1
734340,0,0,7,5,3
652633,0,1,1,0,2
657653,0,0,1,0,0
987679,0,0,1,3,0
248831,0,0,4,1,2
729672,0,2,0,0,2
434095,0,1,2,1,1
920745,0,2,0,1,10
384806,0,1,0,2,0
551676,1,3,2,1,3
272602,0,0,2,1,2
178881,0,0,0,4,2
109657,0,3,1,3,0
397490,1,0,0,0,1
697901,0,0,3,2,5
732051,0,1,0,0,0
